PC1,PC2,Class
-7.737080924078092,45.63336244992254,BRCA
15.781139626733369,28.490788791958757,BRCA
44.37062756918814,59.370303202159924,BRCA
-114.44492258780056,-76.4969228850222,BRCA
-44.420250178559066,-3.3990484501070624,COAD
25.215994957395775,-32.872826471262066,LUAD
-5.270503688615155,-19.39086123216071,LUAD
-28.81635622634003,-42.91818608472405,BRCA
-6.895380635289489,66.96567479976585,BRCA
-39.63822575025404,58.21218568824619,BRCA
-6.484237537633659,-25.547567865361522,PRAD
-33.29627181528606,43.31809997413412,BRCA
-16.910827602817818,51.00694503044791,BRCA
88.66281278369966,-17.88135982509699,KIRC
-17.5215301345986,-47.74912937326217,LUAD
20.139655607932095,27.669488938611565,LUAD
88.68457204422053,-31.772299711999512,KIRC
94.32095628013197,-12.104909767455995,KIRC
-2.0224629977781983,-19.366545640329118,LUAD
32.44157343971971,-79.91033740169927,KIRC
-78.25573347125967,-18.773117264836973,COAD
12.528001579249834,18.12129399336172,BRCA
-86.18955610080465,-39.10754491066187,COAD
112.94496286938767,0.7908481702915093,KIRC
-0.8977994771793878,76.32632341010383,BRCA
4.817432441166439,65.2130087899204,BRCA
-8.357210507953202,-17.31653075300704,PRAD
-2.3093957842548076,19.640815223879727,PRAD
-56.881632438224365,-9.013292674783568,PRAD
11.650794673238599,-25.87410720064132,LUAD
-34.68038562153313,-35.91917080359141,PRAD
-18.017809218902574,27.91946973154996,PRAD
-76.0385288853323,-1.83856962761465,COAD
-25.42489771093183,59.70000160550041,BRCA
26.68510017949079,65.13238890300545,BRCA
-51.65977857414495,-20.90913240572726,COAD
-30.006627963091784,-13.514446783107001,LUAD
74.12683351072842,-27.5348015990496,KIRC
4.868586134320431,50.48516078723959,BRCA
68.61334711230175,-47.043831491143,KIRC
-63.88171604270579,-16.409947004942826,COAD
21.889238161962954,36.237091488201806,BRCA
9.533320795752589,60.76338364161676,BRCA
-11.89644477504822,-14.719734838843378,BRCA
5.020058892573175,42.47010580015282,PRAD
13.53775115728801,-20.293301386399857,LUAD
86.64048927430291,-7.588133769653329,KIRC
4.967501139706266,62.90722279887402,BRCA
5.6021726841828805,44.65920061499081,PRAD
26.94575985014027,-63.02731484156845,KIRC
-25.603682070880367,-10.361279764353672,PRAD
5.321669919936619,32.37700476678479,BRCA
-6.0067298660762205,-34.27806448658095,LUAD
64.53226513574312,-60.74208584081528,KIRC
-23.876611363999153,-25.117790150063662,PRAD
24.88032062501639,-32.99546669930918,LUAD
-1.0394753136686523,-9.594483595105041,PRAD
-6.386872063342314,-25.614598056804713,PRAD
-96.56014130412512,-65.30042396045405,BRCA
90.34676780014779,-51.232574636551476,KIRC
-20.795522013637047,-31.3671719106754,PRAD
1.8773809554746619,-35.9426641582885,LUAD
-54.53133222489594,-10.229490957168826,COAD
-33.70661802614489,-20.680677355888434,COAD
13.489277054668337,131.58412858512165,BRCA
1.878617857863192,22.01529517191497,BRCA
-9.55824212965921,53.38491115408082,BRCA
-3.867452167210489,19.97671188095332,LUAD
89.61488893079911,-15.976653807493507,KIRC
60.80992384772933,-65.51509757137235,KIRC
85.07106406143173,-28.329216147786884,KIRC
-25.842894657505997,17.952773529190964,BRCA
0.7070128894859755,2.992158115958408,LUAD
102.39747572905625,-11.055189282684916,KIRC
-12.337671086627845,0.6185011028794192,PRAD
7.576839892335191,55.69799737318813,BRCA
-4.973037505288502,-23.094667147400404,LUAD
-56.36374320296888,-95.69210812934023,PRAD
26.42796595045343,59.426135538915446,BRCA
-51.27739818375343,-13.852998394955256,PRAD
-43.108586086245516,38.72874056288353,BRCA
55.61605801433242,-87.99311432367384,KIRC
-27.699768929999824,19.789122031740227,BRCA
15.531628366617605,-1.4231209688787707,COAD
-15.160963670136194,-1.2236849371712097,PRAD
-2.5829460909822344,-27.281073095106148,PRAD
104.75452818026682,-0.20729815524500558,KIRC
10.02620539763099,-10.643522394437316,PRAD
34.57194114760866,-95.45198786015798,KIRC
1.2201515890000691,64.04228699414446,BRCA
2.888213559803495,-18.861976219072666,LUAD
5.052774142283683,-21.806029831592312,LUAD
-22.345286109956625,30.37800525726624,BRCA
-44.339785892638666,-94.10438683924924,BRCA
78.69814953921822,-36.25933048115172,KIRC
2.5843588185907453,45.24806453125728,BRCA
-38.94930704880755,-16.07144051418136,BRCA
40.907402275986954,76.50248842566627,BRCA
-51.25308042756329,-0.38610687598701027,BRCA
80.65602928517154,-45.9345014752367,KIRC
55.59070295536091,-98.81919826598006,KIRC
-2.3748696507554334,-20.025615367139316,PRAD
-54.8732325229414,-4.650012305364293,COAD
93.70300522459954,-15.873980260142229,KIRC
-38.006384966765545,-13.922856724152766,BRCA
-26.01381116625954,-89.67602161517458,BRCA
60.74302841979228,-38.35414706632236,KIRC
1.1332704525872255,57.878670253961644,BRCA
9.913975672969183,-2.141983090626879,LUAD
-25.532847890555004,24.26946977677867,BRCA
-39.85793972989777,18.961422539614333,BRCA
22.888410304478104,35.80994223467934,PRAD
-27.08008017273099,-64.21865035212656,BRCA
-32.08072059548299,-5.183525835202623,PRAD
-23.468979236205872,-0.11333117599852739,BRCA
-96.41886564523652,-18.540114588248983,COAD
-6.680486441063539,21.530485192448747,BRCA
-25.959004841066303,48.779051554816306,BRCA
80.996127588779,8.361360428668988,KIRC
-11.288032031632337,15.003974057647318,LUAD
-23.918862997327537,43.97838164416818,BRCA
-12.137627390636377,49.680224172900125,BRCA
-4.626584227794841,11.59046149113812,PRAD
-2.254288721553416,67.61962204488222,BRCA
-29.3341639962374,-34.65434999287025,PRAD
4.113329418585329,-4.5108503126583726,COAD
-3.5662399647344465,72.44490970118058,BRCA
-18.420495023916548,-2.7696115298512027,BRCA
4.301458140256883,43.38301341181406,BRCA
18.13638510158788,14.31759197664078,LUAD
19.840168578397854,121.23633594902893,BRCA
-18.201234736641087,-26.463713418485877,LUAD
-16.31347446693145,-5.625865165480028,BRCA
12.856652334573536,8.723546307647366,LUAD
59.19453702660807,-65.18845088135737,KIRC
94.22526031501381,-21.55826788298408,KIRC
-38.56345391910456,7.018863647110581,COAD
-24.531018457004087,-8.49134461678437,COAD
18.582733945633247,74.51779398655876,BRCA
38.91211601523297,45.597147525920896,BRCA
-17.247317986942413,32.47128569471769,BRCA
-35.91148971950063,-13.495305735410831,LUAD
30.344103890275097,46.746166408483774,BRCA
-10.522019595868953,-8.043344620603557,LUAD
25.45148122551505,-29.257574232903302,KIRC
-6.033064549162363,2.322633077322055,BRCA
10.50886806926781,-14.224284082518269,LUAD
53.43603221233455,-89.34232177360961,KIRC
-38.17267591639931,-14.324807756075957,LUAD
-2.5696465910728903,8.347760801074699,LUAD
-25.729477272278075,-23.008110634549162,LUAD
97.7395582629102,-9.59139997078448,KIRC
21.912060310565806,50.27852558829804,BRCA
-102.65683617396598,-95.84843153714867,PRAD
-32.49400001871731,13.252540372524287,BRCA
-38.556632373907114,3.0194364919905596,BRCA
76.99634486244702,-29.51433008202201,KIRC
-18.70982066010022,72.31824701061788,BRCA
-24.94870039856888,39.67367626575568,PRAD
14.86083803525688,-47.42027336815582,KIRC
-15.457244311059654,52.000438909960685,BRCA
25.992438989542435,85.19618469908673,BRCA
-17.617694753109582,77.49203204274141,BRCA
-28.5188608039555,47.553035043555845,BRCA
-9.920445903053245,22.87851468873675,PRAD
28.32139604435792,24.36960105656229,LUAD
-12.417385111242528,42.321573437012106,BRCA
-29.41555431983898,-28.526281057040205,LUAD
-4.133089684137986,-15.690013871889255,COAD
-30.814757457236954,-33.526422547887755,PRAD
-22.344556682596192,-4.0523563186507925,PRAD
